Data-ID,Result-State,Result-Detail,rangeScoreInterno,payloadParamBTS.segmentacaoPolitica,faixaRendaBruta,payloadParam.solicitante.flagFuncionario,cpf6e7Digito,payloadParam.solicitante.flagCCRot,payloadParam.solicitante.mediaSaldoTotal,result:segmentacaoSubgrupo,expected:segmentacaoSubgrupo,result:alavancagem,expected:alavancagem,result:limiteTeto,expected:limiteTeto,result:limitePiso,expected:limitePiso,result:limiteFixo,expected:limiteFixo,result:aprovadoBAUAux,expected:aprovadoBAUAux,result:aprovadoSmallLimitsAux,expected:aprovadoSmallLimitsAux
16574,,,R7,P3 - Investidor Alta Renda,a. Sem renda,0,90,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16575,,,R7,P3 - Investidor Alta Renda,a. Sem renda,0,91,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16576,,,R7,P3 - Investidor Alta Renda,a. Sem renda,0,99,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16577,,,R7,P3 - Investidor Alta Renda,a. Sem renda,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16578,,,R7,P3 - Investidor Alta Renda,a. Sem renda,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16579,,,R7,P3 - Investidor Alta Renda,a. Sem renda,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16580,,,R7,P3 - Investidor Alta Renda,a. Sem renda,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16581,,,R7,P3 - Investidor Alta Renda,a. Sem renda,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16582,,,R7,P3 - Investidor Alta Renda,a. Sem renda,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16583,,,R7,P3 - Investidor Alta Renda,a. Sem renda,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16584,,,R7,P3 - Investidor Alta Renda,a. Sem renda,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16585,,,R7,P3 - Investidor Alta Renda,a. Sem renda,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16586,,,R7,P3 - Investidor Alta Renda,a. Sem renda,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16587,,,R7,P3 - Investidor Alta Renda,a. Sem renda,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16588,,,R7,P3 - Investidor Alta Renda,a. Sem renda,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16589,,,R7,P3 - Investidor Alta Renda,a. Sem renda,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16590,,,R7,P3 - Investidor Alta Renda,a. Sem renda,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16591,,,R7,P3 - Investidor Alta Renda,a. Sem renda,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16592,,,R7,P3 - Investidor Alta Renda,a. < 4k,0,0,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16593,,,R7,P3 - Investidor Alta Renda,a. < 4k,0,09,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16594,,,R7,P3 - Investidor Alta Renda,a. < 4k,0,10,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16595,,,R7,P3 - Investidor Alta Renda,a. < 4k,0,14,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16596,,,R7,P3 - Investidor Alta Renda,a. < 4k,0,19,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16597,,,R7,P3 - Investidor Alta Renda,a. < 4k,0,20,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16598,,,R7,P3 - Investidor Alta Renda,a. < 4k,0,43,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16599,,,R7,P3 - Investidor Alta Renda,a. < 4k,0,44,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16600,,,R7,P3 - Investidor Alta Renda,a. < 4k,0,45,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16601,,,R7,P3 - Investidor Alta Renda,a. < 4k,0,46,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16602,,,R7,P3 - Investidor Alta Renda,a. < 4k,0,88,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16603,,,R7,P3 - Investidor Alta Renda,a. < 4k,0,89,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16604,,,R7,P3 - Investidor Alta Renda,a. < 4k,0,90,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16605,,,R7,P3 - Investidor Alta Renda,a. < 4k,0,91,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16606,,,R7,P3 - Investidor Alta Renda,a. < 4k,0,99,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16607,,,R7,P3 - Investidor Alta Renda,a. < 4k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16608,,,R7,P3 - Investidor Alta Renda,a. < 4k,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16609,,,R7,P3 - Investidor Alta Renda,a. < 4k,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16610,,,R7,P3 - Investidor Alta Renda,a. < 4k,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16611,,,R7,P3 - Investidor Alta Renda,a. < 4k,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16612,,,R7,P3 - Investidor Alta Renda,a. < 4k,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16613,,,R7,P3 - Investidor Alta Renda,a. < 4k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16614,,,R7,P3 - Investidor Alta Renda,a. < 4k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16615,,,R7,P3 - Investidor Alta Renda,a. < 4k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16616,,,R7,P3 - Investidor Alta Renda,a. < 4k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16617,,,R7,P3 - Investidor Alta Renda,a. < 4k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16618,,,R7,P3 - Investidor Alta Renda,a. < 4k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16619,,,R7,P3 - Investidor Alta Renda,a. < 4k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16620,,,R7,P3 - Investidor Alta Renda,a. < 4k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16621,,,R7,P3 - Investidor Alta Renda,a. < 4k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16622,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,0,0,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16623,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,0,09,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16624,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,0,10,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16625,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,0,14,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16626,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,0,19,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16627,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,0,20,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16628,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,0,43,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16629,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,0,44,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16630,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,0,45,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16631,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,0,46,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16632,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,0,88,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16633,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,0,89,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16634,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,0,90,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16635,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,0,91,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16636,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,0,99,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16637,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16638,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16639,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16640,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16641,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16642,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16643,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16644,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16645,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16646,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16647,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16648,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16649,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16650,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16651,,,R7,P3 - Investidor Alta Renda,b. 4k - 10k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16652,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,0,0,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16653,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,0,09,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16654,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,0,10,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16655,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,0,14,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16656,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,0,19,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16657,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,0,20,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16658,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,0,43,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16659,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,0,44,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16660,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,0,45,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16661,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,0,46,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16662,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,0,88,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16663,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,0,89,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16664,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,0,90,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16665,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,0,91,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16666,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,0,99,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16667,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16668,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16669,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16670,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16671,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16672,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16673,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16674,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16675,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16676,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16677,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16678,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16679,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16680,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16681,,,R7,P3 - Investidor Alta Renda,c. 10k - 15k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16682,,,R7,P3 - Investidor Alta Renda,d. >= 15k,0,0,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16683,,,R7,P3 - Investidor Alta Renda,d. >= 15k,0,09,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16684,,,R7,P3 - Investidor Alta Renda,d. >= 15k,0,10,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16685,,,R7,P3 - Investidor Alta Renda,d. >= 15k,0,14,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16686,,,R7,P3 - Investidor Alta Renda,d. >= 15k,0,19,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16687,,,R7,P3 - Investidor Alta Renda,d. >= 15k,0,20,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16688,,,R7,P3 - Investidor Alta Renda,d. >= 15k,0,43,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16689,,,R7,P3 - Investidor Alta Renda,d. >= 15k,0,44,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16690,,,R7,P3 - Investidor Alta Renda,d. >= 15k,0,45,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16691,,,R7,P3 - Investidor Alta Renda,d. >= 15k,0,46,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16692,,,R7,P3 - Investidor Alta Renda,d. >= 15k,0,88,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16693,,,R7,P3 - Investidor Alta Renda,d. >= 15k,0,89,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16694,,,R7,P3 - Investidor Alta Renda,d. >= 15k,0,90,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16695,,,R7,P3 - Investidor Alta Renda,d. >= 15k,0,91,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16696,,,R7,P3 - Investidor Alta Renda,d. >= 15k,0,99,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16697,,,R7,P3 - Investidor Alta Renda,d. >= 15k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16698,,,R7,P3 - Investidor Alta Renda,d. >= 15k,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16699,,,R7,P3 - Investidor Alta Renda,d. >= 15k,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16700,,,R7,P3 - Investidor Alta Renda,d. >= 15k,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16701,,,R7,P3 - Investidor Alta Renda,d. >= 15k,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16702,,,R7,P3 - Investidor Alta Renda,d. >= 15k,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16703,,,R7,P3 - Investidor Alta Renda,d. >= 15k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16704,,,R7,P3 - Investidor Alta Renda,d. >= 15k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16705,,,R7,P3 - Investidor Alta Renda,d. >= 15k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16706,,,R7,P3 - Investidor Alta Renda,d. >= 15k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16707,,,R7,P3 - Investidor Alta Renda,d. >= 15k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16708,,,R7,P3 - Investidor Alta Renda,d. >= 15k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16709,,,R7,P3 - Investidor Alta Renda,d. >= 15k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16710,,,R7,P3 - Investidor Alta Renda,d. >= 15k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16711,,,R7,P3 - Investidor Alta Renda,d. >= 15k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16712,,,R7,P3 - Investidor Alta Renda,z. Verificar,0,0,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16713,,,R7,P3 - Investidor Alta Renda,z. Verificar,0,09,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16714,,,R7,P3 - Investidor Alta Renda,z. Verificar,0,10,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16715,,,R7,P3 - Investidor Alta Renda,z. Verificar,0,14,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16716,,,R7,P3 - Investidor Alta Renda,z. Verificar,0,19,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16717,,,R7,P3 - Investidor Alta Renda,z. Verificar,0,20,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16718,,,R7,P3 - Investidor Alta Renda,z. Verificar,0,43,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16719,,,R7,P3 - Investidor Alta Renda,z. Verificar,0,44,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16720,,,R7,P3 - Investidor Alta Renda,z. Verificar,0,45,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16721,,,R7,P3 - Investidor Alta Renda,z. Verificar,0,46,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16722,,,R7,P3 - Investidor Alta Renda,z. Verificar,0,88,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16723,,,R7,P3 - Investidor Alta Renda,z. Verificar,0,89,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16724,,,R7,P3 - Investidor Alta Renda,z. Verificar,0,90,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16725,,,R7,P3 - Investidor Alta Renda,z. Verificar,0,91,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16726,,,R7,P3 - Investidor Alta Renda,z. Verificar,0,99,1,40000,,IN_I_07,,0.3,,40000.0,,10000.0,,0,,1,,0
16727,,,R7,P3 - Investidor Alta Renda,z. Verificar,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16728,,,R7,P3 - Investidor Alta Renda,z. Verificar,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16729,,,R7,P3 - Investidor Alta Renda,z. Verificar,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16730,,,R7,P3 - Investidor Alta Renda,z. Verificar,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16731,,,R7,P3 - Investidor Alta Renda,z. Verificar,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16732,,,R7,P3 - Investidor Alta Renda,z. Verificar,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16733,,,R7,P3 - Investidor Alta Renda,z. Verificar,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16734,,,R7,P3 - Investidor Alta Renda,z. Verificar,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16735,,,R7,P3 - Investidor Alta Renda,z. Verificar,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16736,,,R7,P3 - Investidor Alta Renda,z. Verificar,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16737,,,R7,P3 - Investidor Alta Renda,z. Verificar,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16738,,,R7,P3 - Investidor Alta Renda,z. Verificar,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16739,,,R7,P3 - Investidor Alta Renda,z. Verificar,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16740,,,R7,P3 - Investidor Alta Renda,z. Verificar,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16741,,,R7,P3 - Investidor Alta Renda,z. Verificar,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
16742,,,R7,P7.1 – Jovem Cliente Principalidade,a. Sem renda,0,0,1,40000,,J_PR_07_A,,100.0,,100.0,,100.0,,100,,0,,1
16743,,,R7,P7.1 – Jovem Cliente Principalidade,a. Sem renda,0,09,1,40000,,J_PR_07_A,,100.0,,100.0,,100.0,,100,,0,,1
16744,,,R7,P7.1 – Jovem Cliente Principalidade,a. Sem renda,0,10,1,40000,,J_PR_07_A,,100.0,,100.0,,100.0,,100,,0,,1
16745,,,R7,P7.1 – Jovem Cliente Principalidade,a. Sem renda,0,14,1,40000,,J_PR_07_A,,100.0,,100.0,,100.0,,100,,0,,1
16746,,,R7,P7.1 – Jovem Cliente Principalidade,a. Sem renda,0,19,1,40000,,J_PR_07_B,,200.0,,200.0,,200.0,,200,,0,,1
16747,,,R7,P7.1 – Jovem Cliente Principalidade,a. Sem renda,0,20,1,40000,,J_PR_07_B,,200.0,,200.0,,200.0,,200,,0,,1
16748,,,R7,P7.1 – Jovem Cliente Principalidade,a. Sem renda,0,43,1,40000,,J_PR_07_B,,200.0,,200.0,,200.0,,200,,0,,1
16749,,,R7,P7.1 – Jovem Cliente Principalidade,a. Sem renda,0,44,1,40000,,J_PR_07_B,,200.0,,200.0,,200.0,,200,,0,,1
